timestamp_pixel,FHR_BPM,TOCO_PERCENT
0,145.46184738955824,15.775401069518708
1,145.46184738955824,15.775401069518708
2,145.46184738955824,16.31016042780749
3,145.46184738955824,17.379679144385022
4,145.46184738955824,17.379679144385022
5,145.46184738955824,17.379679144385022
6,145.46184738955824,15.775401069518708
7,145.46184738955824,15.775401069518708
8,145.46184738955824,15.508021390374324
9,145.46184738955824,15.508021390374324
10,147.71084337349396,15.508021390374324
11,157.2690763052209,16.31016042780749
12,157.2690763052209,14.973262032085572
13,157.2690763052209,14.705882352941174
14,155.02008032128515,13.63636363636364
15,156.70682730923696,13.63636363636364
16,164.57831325301203,13.63636363636364
17,164.57831325301203,13.903743315508024
18,164.57831325301203,13.903743315508024
19,164.57831325301203,13.903743315508024
20,164.57831325301203,15.775401069518708
21,164.57831325301203,16.042780748663105
22,155.58232931726909,17.11229946524064
23,155.58232931726909,17.11229946524064
24,155.58232931726909,17.379679144385022
25,155.58232931726909,17.379679144385022
26,155.02008032128515,17.379679144385022
27,158.9558232931727,18.983957219251337
28,159.51807228915663,19.25133689839572
29,159.51807228915663,20.32085561497327
30,159.51807228915663,20.85561497326202
31,147.71084337349396,22.727272727272734
32,147.71084337349396,23.796791443850267
33,147.71084337349396,26.203208556149733
34,148.27309236947792,26.470588235294116
35,157.2690763052209,24.331550802139034
36,157.2690763052209,23.796791443850267
37,149.9598393574297,23.796791443850267
38,149.9598393574297,23.796791443850267
39,138.714859437751,24.8663101604278
40,138.714859437751,22.994652406417117
41,138.714859437751,22.727272727272734
42,149.3975903614458,22.727272727272734
43,151.64658634538154,17.64705882352942
44,151.64658634538154,17.64705882352942
45,150.52208835341366,18.716577540106954
46,150.52208835341366,18.716577540106954
47,152.7710843373494,19.25133689839572
48,153.33333333333331,19.25133689839572
49,153.33333333333331,21.92513368983957
50,142.0883534136546,22.45989304812835
51,142.0883534136546,22.45989304812835
52,142.65060240963857,23.529411764705884
53,129.71887550200802,23.529411764705884
54,129.1566265060241,25.668449197860966
55,129.1566265060241,27.272727272727266
56,129.1566265060241,27.272727272727266
57,146.02409638554218,27.272727272727266
58,146.02409638554218,27.272727272727266
59,117.34939759036143,27.272727272727266
60,117.91164658634537,31.550802139037444
61,121.84738955823293,31.550802139037444
62,130.8433734939759,31.550802139037444
63,132.53012048192772,31.550802139037444
64,143.77510040160644,31.550802139037444
65,143.21285140562247,31.016042780748663
66,143.21285140562247,29.411764705882348
67,116.7871485943775,28.342245989304814
68,116.7871485943775,26.470588235294116
69,116.7871485943775,25.668449197860966
70,116.7871485943775,22.994652406417117
71,116.7871485943775,22.994652406417117
72,116.7871485943775,21.390374331550802
73,116.7871485943775,19.518716577540104
74,116.7871485943775,18.716577540106954
75,151.64658634538154,17.64705882352942
76,151.64658634538154,17.11229946524064
77,151.64658634538154,17.11229946524064
78,151.64658634538154,17.11229946524064
79,151.64658634538154,17.11229946524064
80,151.64658634538154,16.042780748663105
81,151.64658634538154,16.042780748663105
82,151.64658634538154,16.042780748663105
83,161.2048192771084,16.042780748663105
84,163.45381526104416,16.042780748663105
85,162.89156626506025,16.042780748663105
86,162.89156626506025,16.042780748663105
87,164.57831325301203,11.229946524064175
88,166.26506024096386,11.229946524064175
89,166.26506024096386,11.229946524064175
90,149.9598393574297,11.229946524064175
91,149.9598393574297,11.229946524064175
92,149.3975903614458,11.229946524064175
93,149.3975903614458,11.229946524064175
94,149.3975903614458,11.229946524064175
95,165.140562248996,11.229946524064175
96,165.140562248996,9.090909090909093
97,167.95180722891567,9.090909090909093
98,165.140562248996,9.090909090909093
99,164.57831325301203,9.090909090909093
100,165.140562248996,9.090909090909093
101,196.6265060240964,8.556149732620327
102,200.0,8.556149732620327
103,200.0,8.556149732620327
104,172.44979919678715,7.754010695187162
105,172.44979919678715,7.754010695187162
106,170.2008032128514,7.486631016042779
107,170.2008032128514,7.486631016042779
108,166.26506024096386,7.486631016042779
109,166.26506024096386,7.486631016042779
110,169.63855421686748,7.486631016042779
111,169.63855421686748,7.486631016042779
112,169.63855421686748,7.486631016042779
113,169.63855421686748,7.486631016042779
114,166.26506024096386,7.486631016042779
115,166.26506024096386,7.486631016042779
116,166.26506024096386,6.951871657754012
117,166.26506024096386,6.951871657754012
118,160.6425702811245,6.684491978609628
119,160.6425702811245,6.684491978609628
120,161.76706827309238,6.684491978609628
121,161.76706827309238,6.684491978609628
122,161.76706827309238,6.684491978609628
123,165.140562248996,6.684491978609628
124,165.140562248996,6.684491978609628
125,165.140562248996,6.684491978609628
126,164.57831325301203,6.684491978609628
127,159.51807228915663,6.951871657754012
128,159.51807228915663,6.951871657754012
129,169.63855421686748,6.951871657754012
130,170.2008032128514,6.684491978609628
131,172.44979919678715,6.684491978609628
132,173.574297188755,7.754010695187162
133,171.88755020080322,8.021390374331546
134,170.2008032128514,9.358288770053477
135,169.63855421686748,9.893048128342244
136,165.140562248996,10.695187165775394
137,165.140562248996,10.695187165775394
138,165.140562248996,12.834224598930476
139,169.07630522088354,13.10160427807486
140,169.07630522088354,15.508021390374324
141,168.5140562248996,16.042780748663105
142,168.5140562248996,16.042780748663105
143,168.5140562248996,21.92513368983957
144,168.5140562248996,21.92513368983957
145,168.5140562248996,23.529411764705884
146,167.38955823293173,25.668449197860966
147,167.38955823293173,25.668449197860966
148,167.38955823293173,28.07486631016043
149,173.574297188755,28.07486631016043
150,173.574297188755,33.155080213903744
151,173.574297188755,30.74866310160428
152,173.574297188755,30.74866310160428
153,173.574297188755,34.759358288770045
154,123.53413654618473,34.759358288770045
155,123.53413654618473,35.02673796791443
156,123.53413654618473,35.02673796791443
157,123.53413654618473,38.50267379679144
158,123.53413654618473,38.50267379679144
159,123.53413654618473,38.50267379679144
160,123.53413654618473,38.770053475935825
161,113.4136546184739,38.770053475935825
162,113.4136546184739,38.770053475935825
163,113.97590361445783,35.294117647058826
164,101.0441767068273,35.294117647058826
165,101.0441767068273,35.294117647058826
166,101.0441767068273,35.82887700534759
167,101.0441767068273,35.294117647058826
168,101.0441767068273,35.02673796791443
169,101.0441767068273,35.02673796791443
170,101.0441767068273,32.085561497326196
171,101.0441767068273,31.818181818181827
172,101.0441767068273,31.818181818181827
173,101.0441767068273,31.818181818181827
174,101.0441767068273,22.45989304812835
175,101.0441767068273,22.45989304812835
176,101.0441767068273,21.92513368983957
177,101.0441767068273,20.053475935828885
178,101.0441767068273,20.053475935828885
179,101.0441767068273,18.716577540106954
180,101.0441767068273,17.379679144385022
181,102.73092369477912,17.11229946524064
182,102.73092369477912,14.705882352941174
183,102.73092369477912,14.43850267379679
184,102.73092369477912,13.10160427807486
185,102.73092369477912,12.834224598930476
186,102.73092369477912,12.834224598930476
187,102.73092369477912,14.43850267379679
188,102.73092369477912,14.705882352941174
189,136.46586345381525,14.705882352941174
190,136.46586345381525,13.903743315508024
191,136.46586345381525,12.299465240641723
192,136.46586345381525,12.299465240641723
193,136.46586345381525,12.299465240641723
194,136.46586345381525,11.229946524064175
195,136.46586345381525,11.229946524064175
196,122.40963855421687,11.229946524064175
197,122.9718875502008,11.229946524064175
198,122.9718875502008,9.358288770053477
199,147.14859437751005,9.358288770053477
200,147.14859437751005,9.358288770053477
201,156.14457831325302,9.358288770053477
202,156.14457831325302,9.090909090909093
203,147.71084337349396,8.288770053475929
204,147.71084337349396,8.288770053475929
205,166.26506024096386,9.358288770053477
206,166.26506024096386,9.893048128342244
207,166.8273092369478,9.358288770053477
208,166.8273092369478,8.288770053475929
209,166.8273092369478,8.288770053475929
210,166.8273092369478,7.486631016042779
211,166.8273092369478,4.278074866310149
212,166.8273092369478,4.278074866310149
213,166.8273092369478,2.406417112299465
214,161.76706827309238,2.1390374331550817
215,161.76706827309238,1.3368983957219314
216,161.76706827309238,1.069518716577548
217,161.76706827309238,5.347593582887697
218,161.76706827309238,6.1497326203208615
219,161.76706827309238,6.1497326203208615
220,161.76706827309238,6.1497326203208615
221,158.39357429718876,6.1497326203208615
222,161.76706827309238,6.1497326203208615
223,161.76706827309238,6.1497326203208615
224,156.70682730923696,6.1497326203208615
225,156.70682730923696,8.288770053475929
226,152.7710843373494,5.080213903743314
227,152.7710843373494,5.080213903743314
228,162.89156626506025,5.080213903743314
229,164.01606425702812,5.080213903743314
230,165.140562248996,5.080213903743314
231,161.76706827309238,5.080213903743314
232,161.76706827309238,5.080213903743314
233,164.57831325301203,5.080213903743314
234,164.57831325301203,100.0
235,159.51807228915663,100.0
236,161.76706827309238,4.545454545454547
237,161.76706827309238,98.39572192513369
238,165.7028112449799,98.39572192513369
239,162.89156626506025,95.98930481283422
240,161.76706827309238,95.72192513368984
241,158.9558232931727,95.72192513368984
242,158.9558232931727,95.72192513368984
243,158.9558232931727,4.278074866310149
244,158.9558232931727,4.278074866310149
245,158.9558232931727,5.6149732620320805
246,161.76706827309238,5.6149732620320805
247,164.57831325301203,5.6149732620320805
248,164.57831325301203,5.6149732620320805
249,166.8273092369478,5.6149732620320805
250,167.38955823293173,96.2566844919786
251,167.38955823293173,96.2566844919786
252,164.01606425702812,96.2566844919786
253,164.01606425702812,95.98930481283422
254,162.89156626506025,95.98930481283422
255,162.32931726907628,95.98930481283422
256,166.26506024096386,95.98930481283422
257,166.26506024096386,95.98930481283422
258,166.26506024096386,95.98930481283422
259,166.26506024096386,95.98930481283422
260,168.5140562248996,51.336898395721924
261,168.5140562248996,51.336898395721924
262,168.5140562248996,95.98930481283422
263,168.5140562248996,95.72192513368984
264,168.5140562248996,95.72192513368984
265,165.140562248996,6.417112299465245
266,164.57831325301203,6.417112299465245
267,165.140562248996,6.417112299465245
268,165.140562248996,95.18716577540107
269,162.89156626506025,95.18716577540107
270,165.140562248996,95.98930481283422
271,167.95180722891567,95.18716577540107
272,170.76305220883535,50.534759358288774
273,170.2008032128514,6.417112299465245
274,170.2008032128514,5.882352941176478
275,166.26506024096386,6.417112299465245
276,167.38955823293173,6.417112299465245
277,167.95180722891567,5.882352941176478
278,175.26104417670683,5.882352941176478
279,175.26104417670683,96.2566844919786
280,165.140562248996,96.2566844919786
281,164.57831325301203,96.2566844919786
282,166.26506024096386,6.684491978609628
283,166.8273092369478,6.684491978609628
284,168.5140562248996,5.080213903743314
285,166.26506024096386,5.080213903743314
286,165.7028112449799,5.882352941176478
287,165.7028112449799,95.98930481283422
288,165.140562248996,95.98930481283422
289,165.140562248996,6.417112299465245
290,170.76305220883535,50.534759358288774
291,170.76305220883535,5.080213903743314
292,164.57831325301203,5.080213903743314
293,164.57831325301203,5.347593582887697
294,165.140562248996,5.347593582887697
295,166.26506024096386,4.81283422459893
296,166.26506024096386,5.080213903743314
297,164.57831325301203,5.080213903743314
